88|507|0.166889
88|22|0.279343
88|39|0.292125
88|778|0.35147
88|877|0.361707
88|600751|0.363628
88|36|0.371807
88|600717|0.402234
88|600153|0.405332
89|89|0.0
89|600004|0.273232
89|600886|0.308875
89|869|0.313142
89|600159|0.313506
89|601991|0.320061
89|966|0.320171
89|568|0.334153
89|600585|0.337717
89|600308|0.345869
90|90|0.0
90|6|0.398759
90|11|0.434139
90|36|0.438012
90|39|0.445432
90|558|0.452324
90|809|0.458009
90|600539|0.460259
90|600859|0.466245
90|600790|0.466854
96|96|0.0
96|55|0.329678
96|420|0.340701
96|2220|0.351876
96|2629|0.354746
96|533|0.355509
96|600339|0.361848
96|848|0.366958
96|600012|0.374141
96|903|0.376672
99|99|0.0
99|2629|0.34848
99|300127|0.390056
99|420|0.401543
99|2111|0.401857
99|2179|0.401966
99|2732|0.409225
99|727|0.413173
99|600435|0.417788
99|600230|0.418975
100|100|0.0
100|600825|0.341995
100|2028|0.348824
100|600551|0.361326
100|600303|0.369656
100|2071|0.370497
100|600563|0.377363
100|521|0.378719
100|725|0.379939
100|300106|0.381463
150|150|0.0
150|2230|0.416128
150|2161|0.475554
150|300075|0.508409
150|300396|0.509213
150|2245|0.516536
150|300095|0.518733
150|300079|0.519592
150|300242|0.523129
150|2098|0.525315
151|151|0.0
151|600737|0.247785
151|31|0.287749
151|601918|0.291526
151|930|0.34772
151|2066|0.442558
151|601857|0.455704
151|402|0.463902
151|601866|0.466318
151|601898|0.484417
153|153|0.0
153|2045|0.368545
153|737|0.37069
153|585|0.380679
153|300062|0.38119
153|600360|0.383225
153|2696|0.393524
153|726|0.397859
153|2291|0.399242
153|2083|0.402921
155|155|0.0
155|2109|0.453583
155|600696|0.460095
155|600290|0.465888
155|43|0.484485
155|600830|0.486145
155|2016|0.486905
155|11|0.500093
155|600738|0.502377
155|600736|0.514936
156|156|0.0
156|2238|0.385192
156|300080|0.413763
156|600557|0.419537
156|816|0.427265
156|300214|0.429512
156|300062|0.441208
156|600075|0.445754
156|300264|0.446626
156|571|0.448354
157|157|0.0
157|600031|0.071592
157|528|0.109386
157|425|0.142197
157|680|0.166511
157|951|0.171295
157|877|0.193765
157|600720|0.198024
157|338|0.200198
157|600585|0.220172
158|158|0.0
158|997|0.39938
158|300128|0.446088
158|702|0.446827
158|300130|0.456917
158|2708|0.457911
158|2732|0.460867
158|430|0.467945
158|597|0.469616
158|2733|0.47162
159|159|0.0
159|600509|0.285079
159|552|0.311142
159|877|0.313934
159|707|0.338802
159|2087|0.340013
159|2198|0.34715
159|571|0.351204
159|600545|0.351366
159|818|0.351889
166|166|0.0
166|601099|0.309857
166|776|0.335364
166|686|0.337519
166|750|0.353266
166|600837|0.373568
166|601788|0.406807
166|623|0.406888
166|563|0.413247
166|2673|0.416675
301|301|0.0
301|600439|0.309827
301|600844|0.311106
301|2574|0.330258
301|600300|0.330651
301|422|0.332468
301|608|0.335352
301|600308|0.33604
301|985|0.33633
301|933|0.337603
333|333|0.0
333|651|0.207177
333|600104|0.394551
333|600690|0.405109
333|600660|0.428513
333|600778|0.457963
333|600585|0.488151
333|926|0.493192
333|550|0.495167
333|581|0.51225
338|338|0.0
338|157|0.200198
338|600720|0.220402
338|600802|0.220402
338|789|0.2226
338|600585|0.224384
338|600641|0.241041
338|600449|0.244369
338|600031|0.249169
338|600533|0.251941
400|400|0.0
400|600312|0.313605
400|2003|0.375521
400|600272|0.379162
400|2705|0.394945
400|877|0.417388
400|2202|0.42834
400|600406|0.435403
400|600237|0.436655
400|2205|0.440182
401|401|0.0
401|709|0.313977
401|300117|0.387545
401|856|0.40443
401|600523|0.4059
401|600216|0.41615
401|601958|0.449491
401|629|0.451277
401|708|0.454358
401|600354|0.454788
402|402|0.0
402|600376|0.169374
402|2|0.182336
402|600383|0.239776
402|601939|0.268989
402|2142|0.276873
402|601988|0.277881
402|926|0.287624
402|601398|0.289767
402|600816|0.291777
403|403|0.0
403|600438|0.248247
403|990|0.472674
403|600817|0.48933
403|2316|0.496855
403|600038|0.517365
403|2691|0.520591
403|2255|0.535575
403|2114|0.539209
403|600151|0.555502
404|404|0.0
404|521|0.231046
404|635|0.284091
404|789|0.286893
404|600403|0.309331
404|600533|0.311666
404|600540|0.312443
404|422|0.312563
404|600736|0.319055
404|2696|0.320814
407|407|0.0
407|600312|0.31546
407|2165|0.318313
407|737|0.32564
407|2028|0.331142
407|2650|0.338401
407|2092|0.349666
407|600997|0.350723
407|2265|0.351306
407|600740|0.352781
408|408|0.0
408|600265|0.393734
408|2661|0.403671
408|2654|0.405399
408|2705|0.427164
408|419|0.436007
408|600497|0.444825
408|2069|0.449392
408|2179|0.462867
408|600345|0.476425
409|409|0.0
409|2025|0.340414
409|600740|0.355493
409|300111|0.374341
409|998|0.384361
409|600467|0.393134
409|600501|0.402113
409|2697|0.420043
409|735|0.423323
409|2069|0.425019
410|410|0.0
410|600806|0.30592
410|837|0.460979
410|300161|0.472847
410|600879|0.524679
410|600747|0.53003
410|300276|0.545994
410|300222|0.55071
410|798|0.576012
410|2596|0.578144
411|1|1.0
411|600171|1.0
411|600170|1.0
411|600169|1.0
411|600168|1.0
411|600167|1.0
411|600166|1.0
411|600165|1.0
411|600163|1.0
411|600162|1.0
413|413|0.0
413|627|0.419534
413|973|0.445628
413|600981|0.4721
413|722|0.479695
413|639|0.50264
413|2583|0.503049
413|600290|0.504823
413|2263|0.508515
413|300087|0.519843
415|415|0.0
415|616|0.408657
415|601898|0.420958
415|600005|0.429728
415|601117|0.443698
415|600995|0.463745
415|2675|0.470744
415|601107|0.473596
415|600378|0.510989
415|600886|0.519836
416|416|0.0
416|600635|0.416458
416|637|0.450828
416|613|0.453081
416|600152|0.473655
416|600810|0.475299
416|2112|0.485704
416|600830|0.490171
416|2692|0.497144
416|678|0.502373
417|417|0.0
417|548|0.315101
417|600691|0.335922
417|726|0.343172
417|2233|0.351393
417|571|0.364763
417|722|0.370535
417|601958|0.378384
417|603|0.381002
417|2109|0.382211
418|418|0.0
418|600237|0.37937
418|600268|0.400724
418|608|0.454606
418|600509|0.455965
418|600308|0.456979
418|600596|0.464376
418|683|0.465248
418|2628|0.467754
418|430|0.468172
419|419|0.0
419|600160|0.221029
419|600063|0.225565
419|2069|0.252862
419|422|0.260771
419|533|0.262281
419|600811|0.263264
419|600166|0.268174
419|300214|0.275885
419|600997|0.281781
420|420|0.0
420|533|0.226279
420|600360|0.25492
420|300214|0.257142
420|2696|0.273574
420|2092|0.274501
420|2222|0.279333
420|600192|0.295358
420|2546|0.303695
420|903|0.309837
421|421|0.0
421|600854|0.307221
421|2083|0.312002
421|529|0.321773
421|635|0.323816
421|600859|0.328186
421|679|0.329984
421|600467|0.331406
421|521|0.333079
421|600622|0.334314
422|422|0.0
422|600997|0.164465
422|789|0.174051
422|600740|0.17744
422|600308|0.185296
422|983|0.185909
422|937|0.191883
422|933|0.194173
422|600508|0.200869
422|600403|0.20555
423|423|0.0
423|2064|0.308205
423|552|0.318168
423|601666|0.338909
423|600353|0.345021
423|601001|0.347134
423|600183|0.355845
423|600600|0.374139
423|650|0.376505
423|6|0.378756
425|425|0.0
425|600031|0.120223
425|157|0.142197
425|528|0.152401
425|951|0.190013
425|680|0.198721
425|600720|0.26716
425|601699|0.279532
425|600761|0.282232
425|601002|0.291734
426|426|0.0
426|962|0.345514
426|600456|0.398232
426|2237|0.413997
426|600882|0.414152
426|600497|0.414354
426|615|0.414705
426|600311|0.41624
426|2705|0.428413
426|2155|0.433076
428|428|0.0
428|600360|0.376656
428|2220|0.383189
428|600706|0.384976
428|702|0.394892
428|600572|0.401753
428|2585|0.403123
428|600243|0.404495
428|600692|0.412936
428|509|0.415742
429|429|0.0
429|600|0.311105
429|600117|0.35944
429|600641|0.378352
429|42|0.382933
429|600012|0.417724
429|600828|0.419809
429|600533|0.424171
429|600802|0.437114
429|600743|0.440405
430|430|0.0
430|608|0.261698
430|2682|0.286736
430|600740|0.288312
430|2198|0.296045
430|533|0.299808
430|2275|0.301694
430|600308|0.302125
430|600467|0.310099
430|60|0.316366
488|488|0.0
488|600308|0.298353
488|600533|0.322028
488|422|0.349078
488|539|0.361617
488|600356|0.362674
488|830|0.365231
488|600863|0.368596
488|791|0.369572
488|600467|0.378063
498|498|0.0
498|600039|0.375109
498|2628|0.385191
498|600190|0.419721
498|300200|0.422708
498|600897|0.45356
498|600970|0.453837
498|65|0.45809
498|600377|0.464715
498|600350|0.471178
501|501|0.0
501|833|0.387326
501|600874|0.413353
501|922|0.451828
501|60|0.460224
501|2286|0.467715
501|600802|0.470839
501|600861|0.471147
501|2100|0.481019
501|2266|0.486047
502|502|0.0
502|300201|0.382722
502|990|0.466651
502|2249|0.476455
502|2196|0.550012
502|600382|0.56385
502|300098|0.566887
502|600461|0.575752
502|2169|0.582216
502|892|0.600858
503|503|0.0
503|600090|0.362711
503|600725|0.396646
503|2125|0.453107
503|600285|0.477948
503|2065|0.484374
503|600483|0.484378
503|600748|0.519595
503|600149|0.533962
503|975|0.545623
504|504|0.0
504|600664|0.430729
504|300019|0.453758
504|300267|0.47074
504|2064|0.476518
504|600488|0.479461
504|2662|0.491194
504|2193|0.494351
504|600173|0.497391
504|11|0.500119
505|505|0.0
505|600370|0.370016
505|631|0.381439
505|2634|0.399036
505|600281|0.413253
505|600790|0.417142
505|600746|0.424718
505|759|0.428604
505|600851|0.431063
505|600251|0.432564
506|506|0.0
506|300256|0.621791
506|600520|0.643377
506|600145|0.645563
506|2693|0.646816
506|600331|0.661936
506|612|0.663972
506|600971|0.667098
506|601600|0.671008
506|2114|0.674183
507|507|0.0
507|88|0.166889
507|22|0.317804
507|600751|0.334071
507|600755|0.351123
507|905|0.355712
507|39|0.370808
507|36|0.397718
507|600717|0.404117
507|600897|0.425883
509|509|0.0
509|2198|0.353127
509|600360|0.365951
509|2688|0.380534
509|421|0.382493
509|2274|0.396287
509|707|0.406888
509|600467|0.407664
509|2067|0.408447
509|2696|0.411997
510|510|0.0
510|600747|0.314799
510|989|0.417324
510|600438|0.462661
510|2036|0.500638
510|600817|0.515001
510|2255|0.62032
510|600522|0.634018
510|518|0.636651
510|300323|0.643554
511|511|0.0
511|600516|0.296629
511|727|0.387142
511|9|0.387482
511|2666|0.39731
511|600776|0.408089
511|600624|0.413185
511|868|0.416254
511|2045|0.420427
511|546|0.421403
513|513|0.0
513|2550|0.364316
513|2284|0.365894
513|869|0.370456
513|600557|0.374623
513|300062|0.37649
513|2655|0.378122
513|600356|0.389192
513|600267|0.394504
513|2274|0.401604
514|514|0.0
514|600126|0.280642
514|2174|0.314121
514|2222|0.321128
514|600237|0.349342
514|2006|0.372801
514|600605|0.392799
514|300131|0.395259
514|600623|0.420382
514|2546|0.422834
516|516|0.0
516|2314|0.505666
516|300016|0.524487
516|2019|0.557393
516|2230|0.564789
516|2166|0.576348
516|632|0.580872
516|600833|0.588487
516|2118|0.595035
516|2030|0.598877
517|517|0.0
517|2259|0.452487
517|2636|0.482707
517|600165|0.484577
517|600088|0.48915
517|600193|0.496651
517|600620|0.505227
517|300014|0.509769
517|600421|0.512876
517|600004|0.529858
518|518|0.0
518|766|0.512526
518|2030|0.517703
518|300254|0.526936
518|600191|0.534941
518|600789|0.55009
518|2166|0.553774
518|600827|0.560154
518|810|0.564609
518|2680|0.579009
519|519|0.0
519|600501|0.192387
519|2025|0.265811
519|300185|0.266699
519|600780|0.268453
519|600765|0.288592
519|735|0.305644
519|2097|0.31179
519|993|0.313216
519|2696|0.314788
520|1|1.0
520|600171|1.0
520|600170|1.0
520|600169|1.0
520|600168|1.0
520|600167|1.0
520|600166|1.0
520|600165|1.0
520|600163|1.0
520|600162|1.0
521|521|0.0
521|404|0.231046
521|789|0.234464
521|2083|0.24209
521|422|0.242681
521|533|0.24515
521|600854|0.248111
521|921|0.249218
521|935|0.250581
521|600192|0.259671
523|523|0.0
523|2604|0.474315
523|600980|0.48754
523|600460|0.50609
523|600723|0.511201
523|600821|0.514354
523|600683|0.525826
523|600995|0.528877
523|637|0.529083
523|2615|0.53988
524|524|0.0
524|2187|0.471981
524|600215|0.486758
524|300240|0.488034
524|300218|0.489259
524|999|0.522829
524|561|0.528016
524|2253|0.535438
524|300409|0.537652
524|600854|0.538267
525|525|0.0
525|600592|0.298647
525|993|0.307373
525|756|0.312434
525|2286|0.313947
525|2222|0.324691
525|600063|0.32715
525|600757|0.338866
525|2092|0.340355
525|533|0.341624
526|526|0.0
526|600083|0.332645
526|2660|0.494308
526|300078|0.525386
526|587|0.538481
526|600226|0.5418
526|300322|0.557529
526|863|0.576447
526|600293|0.582116
526|600038|0.597312
528|528|0.0
528|157|0.109386
528|680|0.119835
528|600031|0.140386
528|425|0.152401
528|951|0.217539
528|601002|0.256499
528|600761|0.276987
528|877|0.287649
528|600720|0.301514
529|529|0.0
529|632|0.299594
529|421|0.321773
529|300080|0.362374
529|679|0.364603
529|300062|0.365689
529|2314|0.369772
529|600740|0.373097
529|2033|0.378229
529|2226|0.382638
530|530|0.0
530|2623|0.392591
530|2621|0.419505
530|421|0.420517
530|2038|0.432986
530|2082|0.433353
530|2696|0.435712
530|600100|0.436565
530|600300|0.436851
530|600467|0.439032
531|531|0.0
531|543|0.30832
531|552|0.325323
531|27|0.327686
531|600389|0.343411
531|698|0.346811
531|2064|0.353161
531|11|0.366493
531|601666|0.373682
531|600251|0.373799
532|532|0.0
532|683|0.319341
532|300214|0.35973
532|600467|0.365874
532|600452|0.368353
532|600393|0.370926
532|608|0.375391
532|600360|0.383219
532|600327|0.38531
532|300080|0.388422
533|533|0.0
533|600360|0.212735
533|600192|0.220837
533|420|0.226279
533|2696|0.226402
533|521|0.24515
533|300214|0.248873
533|2092|0.255558
533|600740|0.260177
533|2198|0.261107
534|534|0.0
534|2727|0.361744
534|300410|0.364687
534|2730|0.368991
534|2003|0.381775
534|300401|0.393905
534|300341|0.412112
534|300405|0.413385
534|2732|0.424533
534|2733|0.428909
536|536|0.0
536|701|0.318841
536|600718|0.328406
536|600237|0.364553
536|2045|0.390139
536|2296|0.391328
536|2546|0.400526
536|600624|0.402139
536|2150|0.410318
536|300317|0.414015
537|537|0.0
537|600215|0.319099
537|736|0.356937
537|573|0.360084
537|571|0.383289
537|600641|0.388506
537|600810|0.392267
537|600622|0.393686
537|691|0.395471
537|600393|0.400142
538|538|0.0
538|600557|0.288721
538|600660|0.317812
538|895|0.337141
538|300039|0.340095
538|600663|0.343046
538|2621|0.343349
538|756|0.351171
538|600740|0.35241
538|2162|0.354533
539|539|0.0
539|601991|0.194646
539|600011|0.202147
539|600900|0.216688
539|600863|0.219392
539|767|0.234888
539|2039|0.244189
539|600578|0.251755
539|600726|0.253284
539|600004|0.260418
540|540|0.0
540|39|0.536456
540|2245|0.536995
540|680|0.538082
540|600569|0.538162
540|600480|0.548194
540|600022|0.552242
540|601588|0.553705
540|825|0.553995
540|898|0.556916
541|541|0.0
541|600616|0.384704
541|521|0.40336
541|600824|0.423146
541|600805|0.42498
541|2705|0.426834
541|600596|0.436918
541|600345|0.439606
541|404|0.442764
541|2218|0.444009
543|543|0.0
543|27|0.254751
543|600792|0.303549
543|531|0.30832
543|600886|0.309427
543|539|0.319934
543|552|0.336437
543|600780|0.34583
543|601666|0.346265
543|2064|0.348594
544|544|0.0
544|600766|0.359239
544|300193|0.392249
544|2155|0.40445
544|2147|0.418462
544|2033|0.421398
544|600489|0.429542
544|600345|0.438454
544|2650|0.438797
544|600252|0.446697
545|545|0.0
545|300138|0.357075
545|2623|0.3791
545|300395|0.38488
545|600864|0.393303
545|300401|0.39533
545|600356|0.406741
545|300062|0.407899
545|597|0.409128
545|300200|0.410683
546|546|0.0
546|600308|0.292172
546|727|0.311418
546|608|0.317399
546|600467|0.321833
546|683|0.333512
546|60|0.334555
546|601003|0.336049
546|300080|0.337499
546|2628|0.338369
547|547|0.0
547|2732|0.450459
547|839|0.466593
547|300200|0.470633
547|880|0.471739
547|2579|0.475491
547|2013|0.477618
547|2398|0.477828
547|600135|0.478648
547|300037|0.484973
548|548|0.0
548|417|0.315101
548|601958|0.398241
548|404|0.40783
548|600736|0.410962
548|2045|0.419075
548|600261|0.419666
548|635|0.420331
548|600459|0.42098
548|600183|0.421774
550|550|0.0
550|300129|0.40533
550|895|0.415955
550|858|0.422085
550|600309|0.437714
550|600197|0.45959
550|600779|0.460868
550|651|0.464603
550|568|0.466435
550|600674|0.470202
551|551|0.0
551|2198|0.273009
551|2046|0.312505
551|600592|0.316402
551|600467|0.317891
551|600360|0.327349
551|300106|0.328639
551|635|0.33569
551|2398|0.339414
551|2045|0.340476
552|552|0.0
552|601001|0.127501
552|601666|0.137211
552|600997|0.16012
552|600508|0.163067
552|983|0.170966
552|600740|0.178987
552|933|0.184254
552|600348|0.189728
552|601699|0.210898
553|553|0.0
553|521|0.292704
